Timestamp,LC1 (10V)_SIG+,LC1 (10V)_SIG-,LC1 (10V)_Force(N),RTD1_L1,RTD1_L2,RTD1_Temp(C)
22:50:15.670841,0.07048309689558707,0.05080342898409712,98.39833955744976,1.1670143803375221,0.8987028478029785,26.80243781588693
22:50:15.877462,0.07078886875973567,0.05157709736551015,96.05885697112758,1.1759297461425955,0.8946574800798274,26.72957271977598
22:50:16.084192,0.07106006992579339,0.05220235016373995,94.28859881026722,1.1697448694401824,0.8909101356160802,21.69986206492628
22:50:16.290871,0.07129491225420383,0.05258203179622076,93.56440228991535,1.1670730909196247,0.8966062541730707,27.193845756283928
22:50:16.497528,0.07144869225605634,0.052546865051611075,94.50913602222631,1.170338233749656,0.8968375202223683,26.770155616153072
22:50:16.704292,0.07168115039839153,0.053095823895433415,92.92663251479055,1.1684621773317072,0.8999548435157351,5.0488184819851964
22:50:16.910997,0.07192791365717813,0.05350590390037345,92.11004878402339,1.1607362223549154,0.8945844643812734,26.273971143794125
22:50:17.117707,0.07214368249698669,0.05377710506643117,91.83288715277759,1.1744327753106087,0.8985332725683776,37.64838276376563
22:50:17.538201,0.06843686919651856,0.0464487131176845,109.94078039417032,1.1696512901367295,0.8987508295477425,27.11359264761675
22:50:17.744899,0.06870926245561391,0.04772425266793402,104.92504893839944,1.1744610875202521,0.8909271229418663,41.05692192163542
22:50:17.951549,0.06897271501692713,0.04855573756167145,102.08488727627842,1.1691693865262731,0.9076033124450817,30.285820192331858
22:50:18.158167,0.06917775501939714,0.04910231221941855,100.37721399989299,1.1827211001778961,0.9072054513937773,33.28392032168789
22:50:18.364826,0.06942869060381539,0.04976332780877683,98.32681397519278,1.1801774716588822,0.9074510225595263,26.447350691061793
22:50:18.571467,0.06972015735151259,0.050467854794008116,96.26151278752236,1.1716528143468874,0.9019119622602417,27.100986011819998
22:50:18.778260,0.06994784712169733,0.05101621759131165,94.6581476519284,1.171732982603667,0.914162804384566,20.474603640838783
22:50:18.985008,0.07015348317068615,0.05131424085071574,94.19621159985206,1.1697550022310022,0.9010134221331384,33.74971787905982
22:50:19.191826,0.0703680599174571,0.05159021038892393,93.88924764266581,1.167546053832299,0.8933935634366945,24.688148194449674
